,province,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month
23067,p10,0,f,0.0,10.99,0.0,0,other,1,0,2019,0.0,25.5,176.76,g
23068,p10,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,20.5,176.76,g
23069,p1,0,f,1.0,10.99,0.0,1,gc,1,1,2019,0.0,18.0,176.76,g
23070,p3,1,s,0.0,10.99,0.0,0,other,1,0,2019,0.0,29.0,176.76,g
23071,p4,0,gb,1.0,0.0,0.0,0,gc,1,1,2019,7.5,16.0,176.76,g
23072,p2,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,14.5,176.76,g
23073,p8,0,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.5,176.76,g
23074,p9,1,gb,1.0,0.0,0.0,1,hc,1,0,2019,0.0,37.5,176.76,g
23075,p3,1,f,1.0,10.99,0.0,1,hc,1,0,2019,0.0,22.0,176.76,g
23076,p6,1,a,1.0,30.99,0.0,0,mc,1,0,2019,0.0,19.5,176.76,g
23077,p7,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,24.5,176.76,g
23078,p14,0,e,0.0,10.99,0.0,0,he,1,1,2019,0.0,23.5,176.76,g
23079,p1,0,f,1.0,10.99,0.0,1,gc,1,1,2019,0.0,18.5,176.76,g
23080,p4,0,ps,1.0,10.99,0.0,0,hc,1,0,2019,0.0,20.5,176.76,g
23081,p2,0,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,17.0,176.76,g
23082,p4,1,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,17.5,176.76,g
23083,p2,0,gb,1.0,0.0,0.0,1,hc,1,0,2019,0.0,16.5,176.76,g
23084,p9,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,15.0,176.76,g
23085,p7,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,16.5,176.76,g
23086,p7,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,16.0,176.76,g
23087,p6,0,ps,0.0,10.99,0.0,1,hc,1,1,2019,0.0,17.0,176.76,g
23088,p6,0,dd,1.0,30.99,0.0,0,he,1,0,2019,0.0,27.0,176.76,g
23089,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,16.0,176.76,g
23090,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,18.0,176.76,g
23091,p3,0,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,33.5,176.76,g
23092,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,16.0,176.76,g
23093,p7,1,f,1.0,10.99,0.0,1,gc,1,1,2019,0.25,23.5,176.76,g
23094,p8,1,a,0.0,10.99,0.0,1,hc,1,1,2019,62.0,15.0,176.76,g
23095,p1,1,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,10.5,176.76,g
23096,p7,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,31.5,176.76,g
23097,p7,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.0,176.76,g
23098,p10,1,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,16.5,176.76,g
23099,p1,0,a,1.0,10.99,1.0,1,gc,1,0,2019,0.0,25.5,176.76,g
23100,p3,0,ps,0.0,10.99,1.0,1,gc,1,0,2019,0.0,12.5,176.76,g
23101,p1,0,e,1.0,10.99,0.0,1,gc,1,0,2019,0.0,13.5,176.76,g
23102,p6,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.25,14.5,176.76,g
23103,p12,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,15.5,176.76,g
23104,p1,0,a,0.0,10.99,0.0,1,gc,1,0,2019,12.75,18.5,176.76,g
23105,p1,1,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,18.5,176.76,g
23106,p1,1,ps,1.0,10.99,0.0,0,gc,1,1,2019,0.0,17.0,176.76,g
23107,p3,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,16.0,176.76,g
23108,p3,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,14.5,176.76,g
23109,p3,0,e,0.0,10.99,0.0,0,gc,1,0,2019,2.0,17.0,176.76,g
23110,p1,1,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,21.5,176.76,g
23111,p1,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,15.5,176.76,g
23112,p7,0,a,1.0,10.99,0.0,1,gc,1,1,2019,0.25,16.5,176.76,g
23113,p5,0,a,1.0,30.99,1.0,0,gc,1,0,2019,0.0,20.5,176.76,g
23114,p4,0,f,0.0,10.99,0.0,0,hc,1,0,2019,0.0,17.5,176.76,g
23115,p1,1,a,1.0,10.99,1.0,1,gc,1,0,2019,0.0,19.5,176.76,g
23116,p1,0,gb,0.0,0.0,0.0,1,gc,1,0,2019,0.0,14.0,176.76,g
23117,p2,0,a,1.0,10.99,0.0,1,other,1,0,2019,0.0,15.5,176.76,g
23118,p1,0,s,0.0,10.99,0.0,1,hc,1,1,2019,0.0,16.5,176.76,g
23119,p1,0,f,0.0,10.99,0.0,1,ge,1,0,2019,0.0,18.0,176.76,g
23120,p3,0,dd,0.0,10.99,0.0,0,hc,1,0,2019,0.0,26.0,176.76,g
23121,p3,0,dd,1.0,10.99,0.0,1,gc,1,1,2019,0.0,18.5,176.76,g
23122,p1,0,gb,0.0,0.0,0.0,1,hc,1,0,2019,0.25,17.0,176.76,g
23123,p9,1,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,22.0,176.76,g
23124,p2,0,ps,0.0,10.99,0.0,0,ye,1,1,2019,0.0,22.0,176.76,g
23125,p4,0,a,1.0,10.99,0.0,0,gc,1,1,2019,0.0,26.0,176.76,g
23126,p2,0,a,1.0,10.99,0.0,1,other,1,0,2019,0.0,18.0,176.76,g
23127,p1,0,f,1.0,10.99,0.0,1,hc,1,1,2019,0.0,12.5,176.76,g
23128,p1,1,a,1.0,10.99,0.0,1,other,1,0,2019,0.0,16.5,176.76,g
23129,p2,0,b,1.0,10.99,0.0,0,ye,1,1,2019,0.0,22.0,176.76,g
23130,p3,0,dd,0.0,10.99,0.0,0,gc,1,0,2019,0.0,13.0,176.76,g
23131,p7,0,s,1.0,10.99,0.0,1,hc,1,1,2019,0.25,17.0,176.76,g
23132,p3,1,a,1.0,10.99,0.0,0,gc,1,0,2019,0.0,17.0,176.76,g
23133,p1,0,gb,0.0,0.0,0.0,1,hc,1,0,2019,5.25,16.5,176.76,g
23134,p11,0,gb,1.0,0.0,0.0,0,hc,1,1,2019,0.0,14.0,176.76,g
23135,p16,1,gb,1.0,2.99,0.0,0,hc,1,0,2019,0.0,13.0,176.76,g
23136,p13,1,gb,0.0,2.99,0.0,0,he,1,0,2019,0.0,22.5,176.76,g
23137,p6,0,e,1.0,10.99,1.0,1,gc,1,1,2019,0.0,18.5,176.76,g
23138,p3,0,ps,1.0,10.99,0.0,0,gc,1,1,2019,0.0,27.0,176.76,g
23139,p3,0,ps,1.0,10.99,0.0,0,gc,1,1,2019,0.0,37.0,176.76,g
23140,p4,0,a,1.0,10.99,0.0,1,gc,1,0,2019,60.75,14.0,176.76,g
23141,p13,1,gb,0.0,2.99,0.0,0,other,1,0,2019,0.0,29.0,176.76,g
23142,p4,0,ps,1.0,10.99,0.0,0,gc,1,1,2019,17.0,13.0,176.76,g
23143,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,18.5,176.76,g
23144,p11,0,e,1.0,10.99,0.0,1,ye,1,1,2019,0.0,30.5,176.76,g
23145,p3,1,e,1.0,10.99,0.0,1,ye,1,0,2019,0.0,23.5,176.76,g
23146,p5,0,a,0.0,2.99,0.0,1,gc,1,0,2019,9.75,17.5,176.76,g
23147,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2019,0.0,16.0,176.76,g
23148,p3,0,dd,0.0,10.99,0.0,0,gc,1,0,2019,0.0,14.0,176.76,g
23149,p4,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,21.5,176.76,g
23150,p5,0,a,0.0,2.99,0.0,1,gc,1,0,2019,0.0,17.5,176.76,g
23151,p10,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.0,13.0,176.76,g
23152,p6,1,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,16.5,176.76,g
23153,p1,1,e,0.0,10.99,0.0,0,other,1,1,2019,0.0,26.5,176.76,g
23154,p8,0,a,0.0,30.99,0.0,0,gc,1,0,2019,0.0,17.0,176.76,g
23155,p4,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.25,12.5,176.76,g
23156,p5,1,a,0.0,30.99,0.0,0,hc,1,0,2019,0.0,12.0,176.76,g
23157,p2,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,30.0,176.76,g
23158,p3,1,f,0.0,10.99,0.0,0,gc,1,0,2019,0.0,30.5,176.76,g
23159,p1,0,e,0.0,10.99,0.0,0,hc,1,0,2019,0.0,16.0,176.76,g
23160,p11,0,gb,0.0,0.0,0.0,0,hc,1,1,2019,0.0,16.5,176.76,g
23161,p11,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,20.5,176.76,g
23162,p3,0,a,1.0,10.99,0.0,0,gc,1,1,2019,0.0,21.0,176.76,g
23163,p1,0,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,11.5,176.76,g
23164,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,32.0,176.76,g
23165,p2,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,13.0,176.76,g
23166,p12,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,24.0,176.76,g
23167,p2,0,a,1.0,10.99,1.0,0,hc,1,0,2019,0.0,18.5,176.76,g
23168,p7,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,11.0,176.76,g
23169,p7,1,s,0.0,10.99,0.0,0,hc,1,1,2019,0.0,18.5,176.76,g
23170,p7,0,ps,1.0,10.99,0.0,1,gc,1,1,2019,45.75,22.5,176.76,g
23171,p1,0,gb,0.0,0.0,0.0,1,hc,1,0,2019,0.0,32.0,176.76,g
23172,p1,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,16.5,176.76,g
23173,p5,0,a,0.0,30.99,0.0,0,hc,1,0,2019,0.0,14.5,176.76,g
23174,p4,0,a,1.0,30.99,1.0,0,hc,1,1,2019,0.0,17.5,176.76,g
23175,p10,1,ps,0.0,10.99,0.0,0,he,1,1,2019,0.0,28.5,176.76,g
23176,p3,0,dd,0.0,10.99,0.0,0,he,1,0,2019,0.0,29.5,176.76,g
23177,p13,0,e,0.0,10.99,0.0,1,hc,1,1,2019,15.5,11.0,176.76,g
23178,p4,0,e,1.0,10.99,0.0,1,other,1,1,2019,0.0,22.0,176.76,g
23179,p3,1,ps,1.0,10.99,0.0,0,gc,1,1,2019,0.0,22.5,176.76,g
23180,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2019,0.0,11.5,176.76,g
23181,p9,0,a,1.0,30.99,0.0,0,gc,1,0,2019,0.0,16.0,176.76,g
23182,p7,0,a,1.0,30.99,1.0,0,gc,1,0,2019,0.25,11.0,176.76,g
23183,p2,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.25,23.5,176.76,g
23184,p1,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.25,16.0,176.76,g
23185,p1,1,s,0.0,10.99,0.0,1,gc,1,1,2019,1.0,22.5,176.76,g
23186,p3,1,s,1.0,10.99,0.0,0,gc,1,0,2019,0.0,14.5,176.76,g
23187,p7,1,e,1.0,10.99,0.0,0,hc,1,1,2019,5.5,21.5,176.76,g
23188,p3,1,a,1.0,10.99,0.0,1,hc,1,0,2019,0.0,17.0,176.76,g
23189,p3,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,20.5,176.76,g
23190,p15,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,9.5,176.76,g
23191,p15,0,s,1.0,10.99,0.0,0,hc,1,1,2019,0.25,23.5,176.76,g
23192,p3,0,dd,1.0,10.99,0.0,1,hc,1,0,2019,0.0,15.5,176.76,g
23193,p2,0,dd,0.0,10.99,0.0,0,gc,1,0,2019,0.0,10.5,176.76,g
23194,p4,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,17.0,176.76,g
23195,p1,1,a,0.0,30.99,0.0,0,he,1,1,2019,0.0,17.5,176.76,g
23196,p12,0,d,1.0,20.99,0.0,0,hc,0,1,2019,0.0,29.0,176.76,g
23197,p7,0,ps,1.0,10.99,0.0,0,hc,1,1,2019,0.0,21.0,176.76,g
23198,p6,1,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,22.0,176.76,g
23199,p3,0,ps,1.0,10.99,0.0,0,hc,1,1,2019,0.25,22.0,176.76,g
23200,p3,1,s,0.0,10.99,0.0,0,ye,1,0,2019,0.25,22.0,176.76,g
23201,p8,1,e,0.0,10.99,0.0,0,hc,1,1,2019,0.25,12.0,176.76,g
23202,p1,1,a,0.0,10.99,0.0,0,gc,1,0,2019,0.0,24.5,176.76,g
23203,p4,1,gb,0.0,0.0,0.0,1,hc,1,0,2019,0.0,16.0,176.76,g
23204,p10,0,ps,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.5,176.76,g
23205,p3,0,a,1.0,10.99,0.0,0,gc,1,0,2019,0.0,25.5,176.76,g
23206,p14,0,s,1.0,10.99,0.0,1,gc,1,0,2019,0.25,30.5,176.76,g
23207,p10,0,a,1.0,10.99,0.0,0,gc,1,1,2019,0.0,16.5,176.76,g
23208,p1,0,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,15.0,176.76,g
23209,p2,0,gb,1.0,0.0,0.0,0,hc,1,0,2019,8.5,16.5,176.76,g
23210,p4,1,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,16.5,176.76,g
23211,p10,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,16.0,176.76,g
23212,p3,1,gb,1.0,0.0,0.0,1,hc,1,1,2019,13.0,9.5,176.76,g
23213,p6,0,a,1.0,30.99,0.0,0,gc,1,1,2019,0.25,11.0,176.76,g
23214,p3,1,f,0.0,10.99,0.0,0,other,1,0,2019,0.0,30.5,176.76,g
23215,p3,1,f,0.0,10.99,0.0,0,yc,1,0,2019,0.0,16.5,176.76,g
23216,p5,0,f,1.0,10.99,0.0,0,he,1,0,2019,1.75,11.5,176.76,g
23217,p3,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,13.0,176.76,g
23218,p2,0,ps,1.0,10.99,0.0,1,gc,1,0,2019,0.0,24.5,176.76,g
23219,p3,0,d,1.0,20.99,0.0,0,hc,0,1,2019,0.0,21.5,176.76,g
23220,p13,1,a,0.0,10.99,0.0,0,ye,1,0,2019,0.0,26.5,176.76,g
23221,p3,0,a,1.0,10.99,0.0,1,gc,1,1,2019,0.0,16.5,176.76,g
23222,p8,0,a,1.0,10.99,0.0,0,gc,1,1,2019,0.0,17.5,176.76,g
23223,p1,0,s,0.0,10.99,0.0,0,hc,1,1,2019,7.25,24.5,176.76,g
23224,p1,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,28.0,176.76,g
23225,p3,0,dd,0.0,10.99,0.0,0,hc,1,0,2019,0.0,16.5,176.76,g
23226,p1,0,ps,1.0,10.99,0.0,1,ic,1,1,2019,0.0,13.5,176.76,g
23227,p8,0,ps,1.0,10.99,0.0,0,ye,1,1,2019,0.0,16.0,176.76,g
23228,p1,0,d,0.0,20.99,0.0,0,gc,0,0,2019,0.0,20.5,176.76,g
23229,p1,0,e,1.0,10.99,0.0,1,gc,1,0,2019,0.0,11.5,176.76,g
23230,p3,0,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,17.5,176.76,g
23231,p1,0,e,0.0,10.99,0.0,1,gc,1,1,2019,8.0,28.0,176.76,g
23232,p2,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,14.5,176.76,g
23233,p2,0,e,1.0,10.99,0.0,1,gc,1,1,2019,9.25,15.0,176.76,g
23234,p1,0,a,0.0,10.99,0.0,1,gc,1,1,2019,0.0,31.5,176.76,g
23235,p6,0,e,1.0,10.99,0.0,0,gc,1,1,2019,71.25,19.0,176.76,g
23236,p1,0,e,1.0,10.99,0.0,1,gc,1,1,2019,3.25,19.0,176.76,g
23237,p6,0,a,1.0,10.99,1.0,1,other,1,1,2019,0.0,22.5,176.76,g
23238,p8,0,a,0.0,10.99,1.0,1,oe,1,0,2019,8.0,17.0,176.76,g
23239,p2,1,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,14.0,176.76,g
23240,p1,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.0,20.0,176.76,g
23241,p2,0,e,0.0,10.99,0.0,0,gc,1,1,2019,12.5,18.5,176.76,g
23242,p3,1,dd,0.0,10.99,0.0,0,hc,1,1,2019,0.0,23.5,176.76,g
23243,p4,0,ps,1.0,10.99,0.0,1,oe,1,1,2019,0.0,17.5,176.76,g
23244,p1,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,14.5,176.76,g
23245,p3,0,d,0.0,20.99,0.0,0,gc,0,0,2019,1.25,18.0,176.76,g
23246,p3,0,e,0.0,10.99,0.0,0,hc,1,1,2019,0.0,18.5,176.76,g
23247,p4,0,gb,1.0,0.0,0.0,1,oe,1,0,2019,0.0,20.0,176.76,g
23248,p9,0,e,1.0,10.99,0.0,0,gc,1,0,2019,0.0,28.0,176.76,g
23249,p7,0,e,0.0,10.99,0.0,1,hc,1,1,2019,0.0,14.0,176.76,g
23250,p2,0,e,0.0,10.99,0.0,0,gc,1,1,2019,0.0,14.5,176.76,g
23251,p6,1,e,0.0,10.99,0.0,1,gc,1,1,2019,0.0,18.0,176.76,g
23252,p1,1,a,1.0,10.99,0.0,0,he,1,0,2019,0.0,16.0,176.76,g
23253,p5,0,a,0.0,10.99,0.0,1,other,1,0,2019,0.0,31.5,176.76,g
23254,p2,0,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,14.5,176.76,g
23255,p5,0,f,1.0,10.99,0.0,1,hc,1,0,2019,0.0,27.5,176.76,g
23256,p2,0,f,1.0,10.99,0.0,1,oc,1,0,2019,1.5,13.0,176.76,g
23257,p3,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,16.0,176.76,g
23258,p1,0,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,23.0,176.76,g
23259,p6,0,e,0.0,10.99,0.0,1,gc,1,0,2019,0.0,20.0,176.76,g
23260,p7,1,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,20.5,176.76,g
23261,p15,0,e,0.0,10.99,0.0,0,hc,1,1,2019,7.5,16.5,176.76,g
23262,p11,0,e,1.0,10.99,0.0,1,gc,1,0,2019,0.25,17.5,176.76,g
23263,p3,1,ps,1.0,10.99,0.0,0,gc,1,0,2019,0.0,20.5,176.76,g
23264,p2,1,a,1.0,10.99,0.0,1,gc,1,0,2019,11.75,12.5,176.76,g
23265,p2,1,e,1.0,10.99,0.0,1,he,1,1,2019,0.0,16.5,176.76,g
23266,p4,1,a,1.0,10.99,0.0,1,gc,1,1,2019,4.75,12.0,146.86,h
23267,p4,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,22.5,146.86,h
23268,p1,0,gb,0.0,0.0,0.0,0,gc,1,0,2019,0.0,15.5,146.86,h
23269,p3,1,e,1.0,10.99,0.0,0,hc,1,1,2019,0.5,21.0,146.86,h
23270,p8,0,f,0.0,10.99,0.0,1,he,1,0,2019,0.0,22.0,146.86,h
23272,p3,0,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.0,146.86,h
23273,p6,0,gb,0.0,0.0,0.0,0,hc,1,1,2019,0.0,11.5,146.86,h
23274,p13,0,gb,0.0,2.99,1.0,0,gc,1,0,2019,0.0,15.0,146.86,h
23275,p9,0,a,1.0,10.99,0.0,1,mc,1,0,2019,0.0,13.5,146.86,h
23276,p1,0,a,1.0,10.99,0.0,1,gc,1,0,2019,0.0,23.5,146.86,h
23277,p1,0,e,1.0,10.99,1.0,0,gc,1,1,2019,0.75,14.0,146.86,h
23278,p10,0,s,1.0,10.99,0.0,1,gc,1,1,2019,7.0,19.5,146.86,h
23279,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,19.0,146.86,h
23280,p6,1,s,1.0,10.99,0.0,0,hc,1,0,2019,0.0,22.0,146.86,h
23281,p3,1,a,0.0,10.99,0.0,0,gc,1,0,2019,0.0,19.0,146.86,h
23282,p3,0,dd,0.0,10.99,0.0,0,other,1,0,2019,0.25,11.0,146.86,h
23283,p8,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.25,30.0,146.86,h
23284,p8,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.25,28.0,146.86,h
23285,p16,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,12.5,146.86,h
23286,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,14.5,146.86,h
23287,p1,0,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,14.5,146.86,h
23288,p15,1,gb,1.0,10.99,1.0,1,ge,1,0,2019,0.0,13.0,146.86,h
23289,p3,1,ps,1.0,10.99,0.0,1,gc,1,1,2019,0.0,11.5,146.86,h
23290,p4,0,ps,1.0,10.99,0.0,1,hc,1,1,2019,0.0,27.0,146.86,h
23291,p4,0,e,1.0,10.99,0.0,1,gc,1,1,2019,0.0,11.0,146.86,h
23292,p2,0,a,1.0,10.99,0.0,0,ye,1,1,2019,0.0,23.5,146.86,h
23293,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2019,0.0,15.5,146.86,h
23294,p3,0,a,0.0,10.99,0.0,1,gc,1,0,2019,0.0,32.0,146.86,h
23295,p2,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.75,24.0,146.86,h
23296,p7,0,ps,0.0,10.99,0.0,1,gc,1,1,2019,0.0,25.5,146.86,h
23297,p14,0,e,1.0,10.99,0.0,0,hc,1,1,2019,0.0,21.0,146.86,h
23298,p2,1,e,1.0,10.99,0.0,1,hc,1,1,2019,0.0,33.0,146.86,h
23299,p2,0,ps,0.0,10.99,0.0,1,hc,1,1,2019,0.0,17.5,146.86,h
23300,p7,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,23.5,146.86,h
23301,p7,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,37.0,146.86,h
23302,p4,0,f,1.0,10.99,0.0,1,oe,1,0,2019,0.0,19.5,146.86,h
23303,p7,0,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,34.5,146.86,h
23304,p12,0,gb,0.0,0.0,0.0,0,hc,1,0,2019,0.0,22.5,146.86,h
23305,p15,0,ps,1.0,10.99,0.0,1,gc,1,1,2019,0.0,16.0,146.86,h
23306,p5,0,ps,1.0,10.99,0.0,1,gc,1,1,2019,0.0,11.5,146.86,h
23307,p1,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,24.5,146.86,h
23308,p1,1,f,1.0,10.99,0.0,0,gc,1,0,2019,0.0,37.0,146.86,h
23309,p2,1,a,0.0,10.99,0.0,0,other,1,0,2019,0.0,20.5,146.86,h
23310,p1,0,ps,1.0,10.99,0.0,0,gc,1,1,2019,0.25,18.0,146.86,h
23311,p1,0,e,1.0,10.99,0.0,0,gc,1,1,2019,0.25,16.0,146.86,h
23312,p5,0,s,0.0,10.99,0.0,0,gc,1,0,2019,0.0,10.5,146.86,h
23313,p2,1,f,0.0,10.99,0.0,1,other,1,0,2019,0.0,20.5,146.86,h
23314,p1,0,a,0.0,30.99,0.0,0,hc,1,1,2019,0.0,19.5,146.86,h
23315,p8,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,11.5,146.86,h
23316,p1,0,s,0.0,10.99,0.0,1,gc,1,1,2019,0.0,17.5,146.86,h
23317,p8,1,f,0.0,10.99,0.0,1,hc,1,0,2019,0.0,30.0,146.86,h
23318,p3,1,a,0.0,10.99,0.0,0,gc,1,0,2019,0.0,13.5,146.86,h
23319,p6,0,s,1.0,10.99,0.0,1,gc,1,1,2019,0.0,20.5,146.86,h
23320,p6,1,s,0.0,10.99,1.0,1,gc,1,0,2019,0.0,19.0,146.86,h
23321,p4,0,e,0.0,10.99,0.0,0,he,1,1,2019,0.0,15.0,146.86,h
23322,p6,0,gb,1.0,0.0,0.0,1,lc,1,0,2019,1.25,12.0,146.86,h
23323,p11,1,gb,0.0,0.0,0.0,1,gc,1,0,2019,0.0,14.0,146.86,h
23324,p4,0,f,0.0,10.99,0.0,0,hc,1,0,2019,0.25,24.5,146.86,h
23325,p1,0,s,1.0,10.99,0.0,1,gc,1,1,2019,0.0,18.0,146.86,h
23326,p8,1,f,1.0,10.99,0.0,1,ge,1,0,2019,0.0,27.5,146.86,h
23327,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2019,0.0,14.5,146.86,h
23328,p10,0,ps,0.0,10.99,0.0,1,gc,1,1,2019,0.0,11.5,146.86,h
23329,p4,0,d,1.0,20.99,0.0,0,gc,0,1,2019,0.0,17.0,146.86,h
23330,p4,1,gb,1.0,0.0,0.0,1,gc,1,0,2019,0.0,17.5,146.86,h
23331,p5,0,f,1.0,10.99,0.0,1,gc,1,1,2019,0.25,14.5,146.86,h
23332,p12,0,s,1.0,10.99,0.0,1,hc,1,0,2019,0.0,13.0,146.86,h
23333,p2,0,dd,1.0,10.99,0.0,0,gc,1,0,2019,0.0,10.0,146.86,h
23334,p3,0,dd,0.0,10.99,0.0,0,gc,1,1,2019,27.5,14.0,146.86,h
23335,p2,0,s,1.0,10.99,0.0,1,other,1,1,2019,0.0,11.5,146.86,h
23336,p1,0,g,0.0,0.0,0.0,0,hc,0,0,2019,0.0,14.5,146.86,h
23337,p8,1,f,1.0,10.99,0.0,1,other,1,0,2019,0.0,15.0,146.86,h
23338,p7,1,a,1.0,10.99,0.0,1,gc,1,1,2019,0.0,10.5,146.86,h
23339,p1,0,e,1.0,10.99,0.0,0,hc,1,1,2019,1.25,17.5,146.86,h
23340,p11,0,s,1.0,10.99,0.0,0,gc,1,1,2019,0.0,27.0,146.86,h
23341,p9,1,ps,0.0,10.99,0.0,1,gc,1,0,2019,0.0,15.0,146.86,h
23342,p3,1,ps,0.0,10.99,0.0,0,ye,1,1,2019,0.0,11.0,146.86,h
23343,p3,0,s,1.0,10.99,0.0,1,gc,1,1,2019,0.0,22.5,146.86,h
23344,p6,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,13.5,146.86,h
23345,p4,0,d,1.0,20.99,0.0,0,gc,0,1,2019,0.0,12.0,146.86,h
23346,p4,0,ps,0.0,10.99,0.0,0,gc,1,1,2019,0.0,19.0,146.86,h
23347,p2,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,18.0,146.86,h
23348,p2,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,22.5,146.86,h
23349,p2,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,22.0,146.86,h
23350,p1,0,f,0.0,10.99,1.0,0,hc,1,0,2019,0.0,19.5,146.86,h
23351,p2,0,a,1.0,10.99,0.0,0,hc,1,1,2019,0.0,18.5,146.86,h
23352,p1,1,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,13.0,146.86,h
23353,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2019,0.0,18.0,146.86,h
23354,p1,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,23.0,146.86,h
23355,p1,0,f,0.0,10.99,0.0,1,gc,1,0,2019,0.0,26.5,146.86,h
