,sex,master_channel_a,master_channel_f,master_channel_d,master_channel_ps,master_channel_gb,master_channel_de,master_channel_g,master_channel_s,master_channel_e,master_channel_b,master_channel_dd,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain_gc,email_domain_hc,email_domain_yc,email_domain_he,email_domain_other,email_domain_ye,email_domain_lc,email_domain_mc,email_domain_ic,email_domain_ce,email_domain_oe,email_domain_ge,email_domain_oc,email_domain_ae,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month_a,reg_month_b,reg_month_c,reg_month_d,reg_month_e,reg_month_f,reg_month_g,reg_month_h,reg_month_i,reg_month_j,reg_month_k,reg_month_l,random,income_per_region,population_per_region
10198,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,508,17102,7675217
10199,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,101,11589,8414240
10200,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,886,18707,6663394
10201,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,367,11589,8414240
10202,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,959,19195,2207776
10203,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,480,14638,2399548
10204,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,21.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,861,18707,6663394
10205,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.5,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,634,11310,1067710
10206,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,414,19195,2207776
10207,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,220,18707,6663394
10208,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,808,18707,6663394
10209,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,959,13148,5003769
10210,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,262,12401,2032863
10211,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,27.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,700,18707,6663394
10212,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2017,0.75,22.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,992,17102,7675217
10213,1,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,24.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,89,18707,6663394
10214,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.75,11.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,585,11589,8414240
10215,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,27.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,374,13148,5003769
10216,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,902,17102,7675217
10217,0,0,0,0,1,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.0,11.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,825,13148,5003769
10218,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,154,12401,2032863
10219,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,225,12401,2032863
10220,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,665,12401,2032863
10221,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,0.0,14.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,239,11589,8414240
10222,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,500,11310,1067710
10223,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,57,13148,5003769
10224,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,16.75,31.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,256,13148,5003769
10225,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,29.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,590,14584,581078
10226,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,82,11589,8414240
10227,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,33.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,886,14638,2399548
10228,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,21.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,861,11589,8414240
10229,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,895,18707,6663394
10230,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,620,14638,2399548
10231,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,48,11589,8414240
10233,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,28.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,765,18707,6663394
10234,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,141,18707,6663394
10235,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,401,13148,5003769
10236,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,295,11589,8414240
10237,0,0,0,0,0,0,0,0,1,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.0,13.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,366,11589,8414240
10238,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,598,11589,8414240
10239,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,784,18707,6663394
10240,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,38.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,556,11589,8414240
10241,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,40,15882,1319291
10242,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.5,31.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,471,13148,5003769
10243,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,11.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,699,13148,5003769
10244,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2017,2.25,15.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,399,11589,8414240
10245,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2017,0.0,10.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,4,11589,8414240
10246,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,14.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,634,14638,2399548
10247,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,185,17102,7675217
10248,1,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,11.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,649,11589,8414240
10249,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,19.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,385,11589,8414240
10250,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,951,14638,2399548
10251,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,50,14903,1022800
10252,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,914,13148,5003769
10253,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,21.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,108,13148,5003769
10254,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,610,11818,1493898
10255,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,609,11589,8414240
10256,1,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,22.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,627,17102,7675217
10257,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,843,11310,1067710
10258,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,237,18707,6663394
10259,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,304,18707,6663394
10260,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,431,14638,2399548
10261,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,423,13621,2699499
10262,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,9.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,887,11818,1493898
10263,1,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,563,19195,2207776
10264,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,173,11589,8414240
10265,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,181,18707,6663394
10266,1,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,685,18707,6663394
10267,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,39.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,310,15882,1319291
10268,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,23.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,894,15882,1319291
10269,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,28.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,728,15882,1319291
10270,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,25.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,897,15882,1319291
10271,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,819,13148,5003769
10272,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,22.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,210,12401,2032863
10273,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,498,14638,2399548
10274,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,12.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,91,11589,8414240
10275,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,15.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,139,14638,2399548
10276,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,31.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,200,18707,6663394
10277,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,19.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,291,13148,5003769
10278,0,0,0,0,0,0,0,0,0,1,0,0,0,20.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,858,17102,7675217
10279,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,23.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,267,12401,2032863
10280,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,369,12401,2032863
10281,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,186,11589,8414240
10282,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,31.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,35,11589,8414240
10283,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,9.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,314,14584,581078
10284,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,667,14903,1022800
10285,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,768,18707,6663394
10286,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,759,17102,7675217
10287,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,29.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,973,11589,8414240
10288,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,500,18707,6663394
10289,0,0,1,0,0,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,23.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,390,18707,6663394
10290,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,785,13148,5003769
10291,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,183,18707,6663394
10292,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,32.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,46,11589,8414240
10293,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,527,14584,581078
10294,1,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,232,17102,7675217
10295,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,22.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,903,11310,1067710
10296,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,184,18707,6663394
10297,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,141,13621,2699499
10298,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,181,12401,2032863
10299,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,429,18707,6663394
10300,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,975,17102,7675217
10301,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,939,11818,1493898
10302,0,0,0,0,0,1,0,0,0,0,0,0,0,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,903,17102,7675217
10303,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,10.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,912,18707,6663394
10304,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,172,17102,7675217
10305,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,11.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,543,13148,5003769
10306,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,363,11589,8414240
10307,1,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,11.25,13.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,53,14638,2399548
10308,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,10.75,31.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,26,11589,8414240
10309,0,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,3.75,22.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,24,11589,8414240
10310,0,0,0,0,0,0,0,0,0,0,1,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,23.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,753,13148,5003769
10311,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,26.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,656,14903,1022800
10312,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,23.0,19.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,759,17102,7675217
10313,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.5,159.82,0,0,0,0,0,0,0,0,0,0,1,0,274,11818,1493898
10314,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,159.82,0,0,0,0,0,0,0,0,0,0,1,0,875,11818,1493898
