,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month,random,income_per_region,population_per_region
2631,1,ps,1.0,10.99,0.0,0,he,1,1,2017,0.0,14.0,159.18,c,676,11589,8414240
2632,0,a,1.0,10.99,0.0,1,oe,1,0,2017,0.0,18.0,159.18,c,751,13148,5003769
2633,0,s,1.0,10.99,0.0,0,hc,1,1,2017,32.25,15.5,159.18,c,594,14638,2399548
2634,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,19.0,159.18,c,621,13148,5003769
2635,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,32.5,159.18,c,336,13148,5003769
2636,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,1.5,15.0,159.18,c,623,17102,7675217
2637,0,ps,1.0,20.99,0.0,0,hc,0,1,2017,19.75,21.5,159.18,c,479,13148,5003769
2638,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,159.18,c,323,11818,1493898
2639,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.25,16.0,159.18,c,868,17102,7675217
2640,1,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,9.5,159.18,c,902,13148,5003769
2641,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,10.0,159.18,c,184,14638,2399548
2642,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,29.5,16.5,159.18,c,524,11589,8414240
2643,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,14.5,159.18,c,905,11818,1493898
2644,0,f,0.0,10.99,0.0,0,yc,1,0,2017,0.0,15.0,159.18,c,891,18707,6663394
2645,0,ps,1.0,10.99,0.0,0,ye,1,1,2017,0.0,16.0,159.18,c,334,18707,6663394
2646,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.5,159.18,c,216,11589,8414240
2647,1,a,1.0,10.99,0.0,0,other,1,0,2017,0.0,31.5,159.18,c,233,18707,6663394
2648,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,22.5,159.18,c,976,13148,5003769
2649,0,d,1.0,10.99,0.0,1,ye,1,1,2017,0.0,25.0,159.18,c,533,18707,6663394
2650,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.75,16.0,159.18,c,722,12401,2032863
2651,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,26.0,159.18,c,321,15882,1319291
2652,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.0,159.18,c,5,11310,1067710
2653,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.5,159.18,c,826,11589,8414240
2654,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.25,16.5,159.18,c,51,11818,1493898
2655,1,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,20.0,159.18,c,753,13148,5003769
2656,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,17.0,159.18,c,794,11589,8414240
2657,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,16.5,159.18,c,983,11310,1067710
2658,1,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,159.18,c,594,14903,1022800
2659,0,f,1.0,10.99,0.0,1,mc,1,0,2017,0.0,14.0,159.18,c,811,11589,8414240
2660,0,ps,1.0,10.99,0.0,0,gc,1,0,2017,0.0,15.0,159.18,c,934,18707,6663394
2661,1,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,12.5,159.18,c,904,13148,5003769
2662,1,f,1.0,10.99,0.0,1,ge,1,1,2017,0.0,15.0,159.18,c,5,11589,8414240
2663,0,d,1.0,10.99,0.0,0,gc,1,1,2017,0.25,21.0,159.18,c,127,17102,7675217
2664,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,15.0,159.18,c,815,14638,2399548
2666,0,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,23.5,159.18,c,562,19195,2207776
2667,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,29.0,159.18,c,663,13148,5003769
2668,1,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,20.0,159.18,c,612,11310,1067710
2669,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,30.0,159.18,c,585,17102,7675217
2670,0,e,1.0,10.99,0.0,1,gc,1,1,2017,12.25,16.5,159.18,c,244,11589,8414240
2671,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.25,15.5,159.18,c,360,13621,2699499
2672,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,159.18,c,397,19195,2207776
2673,1,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.5,159.18,c,747,19195,2207776
2674,1,f,0.0,10.99,0.0,0,ye,1,1,2017,0.0,28.5,159.18,c,178,13148,5003769
2675,1,d,1.0,10.99,0.0,0,gc,1,0,2017,0.0,14.5,159.18,c,531,17102,7675217
2676,0,de,1.0,10.99,0.0,0,gc,1,1,2017,2.0,23.0,159.18,c,165,18707,6663394
2677,0,ps,1.0,10.99,0.0,1,he,1,1,2017,0.0,12.5,159.18,c,400,11589,8414240
2678,0,d,1.0,10.99,0.0,1,hc,1,0,2017,0.0,19.0,159.18,c,779,14638,2399548
2679,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.5,13.5,159.18,c,246,18707,6663394
2680,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.0,159.18,c,44,17102,7675217
2681,1,a,1.0,10.99,0.0,0,other,1,0,2017,0.0,19.5,159.18,c,509,18707,6663394
2682,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c,629,14638,2399548
2683,1,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,19.5,159.18,c,166,17102,7675217
2684,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c,245,11589,8414240
2685,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.75,21.0,159.18,c,18,11589,8414240
2686,1,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,19.0,159.18,c,894,18707,6663394
2687,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.0,159.18,c,941,11589,8414240
2688,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,18.0,159.18,c,589,11310,1067710
2689,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.0,159.18,c,858,11310,1067710
2690,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,12.5,159.18,c,605,12401,2032863
2691,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,10.0,159.18,c,195,11589,8414240
2692,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.5,159.18,c,92,17102,7675217
2693,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,159.18,c,562,11589,8414240
2694,0,de,0.0,10.99,0.0,0,hc,1,1,2017,0.0,23.0,159.18,c,509,18707,6663394
2695,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.5,159.18,c,426,13621,2699499
2696,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.0,159.18,c,392,11589,8414240
2697,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,159.18,c,738,18707,6663394
2698,0,ps,1.0,10.99,0.0,0,hc,1,0,2017,0.0,19.0,159.18,c,76,11589,8414240
2699,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,26.0,159.18,c,202,17102,7675217
2700,1,ps,1.0,10.99,0.0,1,other,1,1,2017,0.0,10.0,159.18,c,2,18707,6663394
2701,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.5,159.18,c,668,13148,5003769
2702,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.0,159.18,c,904,14638,2399548
2703,1,f,1.0,10.99,0.0,1,oe,1,0,2017,0.0,18.0,159.18,c,553,13148,5003769
2704,1,gb,1.0,2.99,0.0,0,hc,1,1,2017,0.0,24.0,159.18,c,556,17102,7675217
2705,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c,368,13148,5003769
2706,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c,830,13148,5003769
2707,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.0,159.18,c,708,11589,8414240
2708,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.5,29.5,159.18,c,987,11589,8414240
2709,0,f,1.0,20.99,0.0,0,hc,0,0,2017,0.0,28.0,159.18,c,748,18707,6663394
2710,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,10.0,19.0,159.18,c,942,12401,2032863
2711,0,gb,0.0,2.99,0.0,0,gc,1,1,2017,0.25,17.0,159.18,c,266,18707,6663394
2712,1,ps,1.0,10.99,0.0,1,other,1,0,2017,0.25,17.5,159.18,c,597,11589,8414240
2713,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.25,18.0,159.18,c,555,13621,2699499
2714,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.25,21.5,159.18,c,120,11589,8414240
2715,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.5,159.18,c,9,17102,7675217
2716,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,10.5,159.18,c,1000,11589,8414240
2718,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,28.5,159.18,c,625,11589,8414240
2719,0,s,1.0,10.99,0.0,0,gc,1,1,2017,1.0,16.0,159.18,c,597,18707,6663394
2720,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c,480,11589,8414240
2721,1,a,1.0,10.99,0.0,1,oe,1,1,2017,0.0,27.5,159.18,c,258,11310,1067710
2722,0,a,1.0,10.99,0.0,1,oe,1,0,2017,0.0,9.5,159.18,c,880,11310,1067710
2723,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,19.0,159.18,c,911,14638,2399548
2724,1,d,1.0,10.99,0.0,1,hc,1,0,2017,0.0,18.5,159.18,c,709,14638,2399548
2725,0,gb,1.0,2.99,0.0,0,hc,1,0,2017,1.0,21.0,159.18,c,492,14638,2399548
2726,0,s,1.0,10.99,0.0,0,mc,1,1,2017,0.0,14.0,159.18,c,591,17102,7675217
2727,0,s,1.0,10.99,0.0,0,gc,1,1,2017,1.25,13.5,159.18,c,391,11589,8414240
2728,1,f,1.0,10.99,0.0,0,oe,1,0,2017,0.0,12.0,159.18,c,722,13621,2699499
2729,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,13.5,159.18,c,767,14638,2399548
2730,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.5,17.5,159.18,c,706,11589,8414240
2731,0,d,1.0,10.99,0.0,0,gc,1,1,2017,4.0,12.5,159.18,c,480,17102,7675217
2732,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,159.18,c,86,18707,6663394
2733,1,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,24.5,159.18,c,438,11589,8414240
2734,0,s,1.0,10.99,0.0,1,lc,1,1,2017,0.25,15.0,159.18,c,217,11589,8414240
2735,1,f,1.0,10.99,0.0,1,ce,1,0,2017,0.0,15.5,159.18,c,533,11589,8414240
2736,0,f,1.0,10.99,0.0,1,ce,1,0,2017,0.0,15.5,159.18,c,661,11589,8414240
2737,0,f,1.0,10.99,0.0,1,ce,1,0,2017,0.0,13.5,159.18,c,638,11589,8414240
2738,0,gb,1.0,2.99,0.0,1,mc,1,0,2017,0.0,12.5,159.18,c,309,17102,7675217
2739,0,d,1.0,10.99,0.0,1,hc,1,1,2017,33.75,23.0,159.18,c,630,18707,6663394
2740,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,17.5,159.18,c,433,11310,1067710
2741,0,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,14.0,159.18,c,936,11589,8414240
2742,0,s,1.0,10.99,0.0,1,he,1,1,2017,0.0,15.5,159.18,c,11,17102,7675217
2743,0,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,12.5,159.18,c,274,18707,6663394
2744,1,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,14.0,159.18,c,724,13148,5003769
2745,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,16.0,159.18,c,800,14638,2399548
2746,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,2.0,14.0,159.18,c,519,15882,1319291
2747,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.5,159.18,c,795,13148,5003769
2749,1,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,23.5,159.18,c,800,17102,7675217
2750,0,s,1.0,10.99,1.0,0,gc,1,1,2017,0.0,17.0,159.18,c,172,17102,7675217
2751,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,22.5,159.18,c,892,11589,8414240
2752,0,e,1.0,10.99,0.0,0,other,1,1,2017,0.25,16.5,159.18,c,511,11818,1493898
2753,0,e,1.0,10.99,0.0,1,oc,1,1,2017,0.0,18.0,159.18,c,389,13621,2699499
2754,0,d,1.0,10.99,0.0,1,oc,1,1,2017,33.0,33.0,159.18,c,793,17102,7675217
2755,0,gb,1.0,2.99,0.0,0,gc,1,0,2017,0.0,16.5,159.18,c,986,18707,6663394
2756,1,ps,1.0,10.99,0.0,0,other,1,1,2017,0.0,15.5,159.18,c,714,17948,654214
2757,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,34.0,159.18,c,314,12401,2032863
2758,0,de,1.0,10.99,0.0,1,hc,1,1,2017,54.75,16.0,159.18,c,645,17102,7675217
2759,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.0,159.18,c,449,11310,1067710
2760,0,ps,1.0,10.99,0.0,0,ic,1,1,2017,0.0,11.0,159.18,c,480,11589,8414240
2761,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.5,159.18,c,485,18707,6663394
2762,0,ps,0.0,10.99,0.0,0,gc,1,1,2017,0.0,19.0,159.18,c,686,18707,6663394
2763,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,11.5,159.18,c,835,11589,8414240
2764,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,12.5,159.18,c,58,13621,2699499
2765,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,13.5,159.18,c,665,11589,8414240
2766,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,14.0,159.18,c,886,11589,8414240
2767,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,10.5,159.18,c,432,13148,5003769
2768,0,ps,1.0,10.99,0.0,1,gc,1,0,2017,0.0,13.5,159.18,c,626,11589,8414240
2769,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.0,25.5,159.18,c,184,17102,7675217
2770,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,20.0,159.18,c,30,15882,1319291
2771,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,14.0,159.18,c,849,11589,8414240
2772,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,159.18,c,647,11589,8414240
2773,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,159.18,c,555,17102,7675217
2774,1,d,1.0,10.99,0.0,1,other,1,1,2017,2.25,18.5,159.18,c,997,13148,5003769
2775,0,e,0.0,10.99,0.0,0,gc,1,1,2017,0.0,14.5,159.18,c,464,18707,6663394
2776,0,e,1.0,10.99,0.0,0,hc,1,0,2017,0.0,24.0,159.18,c,447,11589,8414240
2777,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.0,25.5,159.18,c,474,11589,8414240
2778,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,159.18,c,914,18707,6663394
2779,1,d,1.0,10.99,0.0,0,gc,1,1,2017,0.0,12.5,159.18,c,296,17102,7675217
2780,1,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.5,159.18,c,760,11589,8414240
2781,0,e,1.0,10.99,0.0,1,hc,1,1,2017,4.0,18.5,159.18,c,45,13621,2699499
2783,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.5,159.18,c,95,17102,7675217
2784,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,14.5,159.18,c,338,11589,8414240
2785,1,d,1.0,10.99,0.0,1,oc,1,1,2017,0.25,13.0,159.18,c,984,18707,6663394
2786,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.25,14.0,159.18,c,364,18707,6663394
2787,0,s,1.0,10.99,0.0,1,other,1,1,2017,0.25,17.0,159.18,c,157,13148,5003769
2788,1,e,1.0,10.99,0.0,0,lc,1,1,2017,0.25,19.0,159.18,c,197,17102,7675217
2789,0,a,1.0,10.99,0.0,0,hc,1,1,2017,10.75,15.0,159.18,c,970,17102,7675217
2790,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.25,17.5,159.18,c,293,18707,6663394
2791,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.25,15.0,159.18,c,276,11310,1067710
2792,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.75,16.0,159.18,c,479,18707,6663394
2793,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,17.0,159.18,c,891,17102,7675217
2794,0,e,1.0,10.99,0.0,1,ge,1,1,2017,0.0,13.5,159.18,c,732,11589,8414240
2795,0,gb,1.0,2.99,0.0,1,hc,1,1,2017,0.0,22.0,159.18,c,749,18707,6663394
2796,1,d,1.0,20.99,0.0,0,hc,0,1,2017,7.5,21.0,159.18,c,31,18707,6663394
2797,1,d,1.0,10.99,0.0,1,hc,1,1,2017,2.5,18.5,159.18,c,445,11589,8414240
2798,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.25,15.5,159.18,c,493,11589,8414240
2799,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,12.0,159.18,c,53,14903,1022800
2800,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,17.0,159.18,c,151,18707,6663394
2801,1,e,1.0,10.99,0.0,1,ye,1,1,2017,0.0,18.5,159.18,c,166,14638,2399548
2802,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,17.0,159.18,c,141,17102,7675217
2803,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,19.5,159.18,c,402,11589,8414240
2804,1,e,1.0,10.99,0.0,1,hc,1,0,2017,0.0,19.5,159.18,c,826,11310,1067710
2805,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.5,159.18,c,472,12401,2032863
2806,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,28.0,159.18,c,9,11589,8414240
2807,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,12.5,159.18,c,669,14638,2399548
2808,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,22.5,159.18,c,499,17102,7675217
2809,0,e,1.0,10.99,0.0,1,gc,1,1,2017,14.0,27.5,159.18,c,759,18707,6663394
2810,0,a,1.0,10.99,0.0,1,other,1,0,2017,0.0,16.0,159.18,c,63,18707,6663394
2811,1,gb,1.0,2.99,0.0,1,ye,1,0,2017,0.0,26.5,159.18,c,283,18707,6663394
2812,1,gb,1.0,2.99,0.0,1,hc,1,1,2017,0.0,17.5,159.18,c,506,17102,7675217
2813,0,e,1.0,10.99,0.0,0,he,1,1,2017,0.0,29.0,159.18,c,672,13148,5003769
2814,0,s,1.0,10.99,0.0,0,ye,1,1,2017,0.25,20.0,159.18,c,724,14638,2399548
2815,0,e,1.0,10.99,0.0,1,other,1,1,2017,0.0,23.0,159.18,c,141,18707,6663394
2816,0,d,1.0,10.99,0.0,1,ye,1,1,2017,0.0,16.5,159.18,c,654,12401,2032863
2817,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.25,21.0,159.18,c,439,17102,7675217
2818,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,17.5,159.18,c,343,11589,8414240
2819,1,e,1.0,10.99,0.0,1,ic,1,1,2017,0.0,9.5,159.18,c,248,14638,2399548
2820,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.5,159.18,c,975,13148,5003769
2821,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,21.0,159.18,c,529,17102,7675217
2822,1,a,1.0,10.99,0.0,1,ae,1,0,2017,0.0,17.5,159.18,c,908,18707,6663394
2823,0,e,1.0,10.99,0.0,0,gc,1,0,2017,44.5,20.0,159.18,c,492,14638,2399548
2824,0,a,1.0,10.99,0.0,1,ae,1,0,2017,0.0,17.5,159.18,c,617,13148,5003769
2825,1,a,1.0,10.99,0.0,1,ae,1,0,2017,0.0,22.0,159.18,c,160,17948,654214
2826,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.25,16.0,159.18,c,658,11589,8414240
2827,1,d,1.0,10.99,0.0,1,gc,1,1,2017,0.25,16.5,159.18,c,732,11589,8414240
2828,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.25,15.0,159.18,c,167,11589,8414240
2829,1,d,1.0,10.99,0.0,1,gc,1,1,2017,0.25,15.5,159.18,c,116,11589,8414240
2830,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.25,12.0,159.18,c,309,14638,2399548
2832,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,16.5,159.18,c,405,14638,2399548
2833,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,12.5,159.18,c,22,14638,2399548
2834,0,s,1.0,10.99,0.0,1,he,1,1,2017,0.0,15.0,159.18,c,842,11589,8414240
2835,1,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,13.0,159.18,c,161,11589,8414240
2836,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,159.18,c,474,18707,6663394
2837,1,a,1.0,10.99,0.0,1,other,1,1,2017,0.0,24.5,159.18,c,809,18707,6663394
2838,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,17.0,159.18,c,458,11589,8414240
2839,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,23.0,159.18,c,399,18707,6663394
2840,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,159.18,c,973,17102,7675217
2841,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c,939,14903,1022800
2842,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.5,159.18,c,144,14638,2399548
2843,0,a,1.0,10.99,0.0,0,hc,1,0,2017,0.0,10.0,159.18,c,41,18707,6663394
2844,1,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,22.5,159.18,c,702,17102,7675217
2845,0,a,1.0,10.99,0.0,1,gc,1,0,2017,1.25,9.5,159.18,c,416,17102,7675217
2847,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.0,147.54,d,448,18707,6663394
2848,1,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,14.0,147.54,d,342,18707,6663394
2849,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,9.5,147.54,d,269,13621,2699499
2850,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,17.5,147.54,d,711,11589,8414240
2851,0,s,1.0,10.99,1.0,0,gc,1,1,2017,0.0,13.5,147.54,d,901,13621,2699499
2852,0,ps,0.0,10.99,0.0,0,gc,1,1,2017,1.0,22.0,147.54,d,907,18707,6663394
2853,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,147.54,d,26,17102,7675217
2854,0,a,1.0,10.99,0.0,1,other,1,0,2017,67.5,16.5,147.54,d,303,13621,2699499
2855,1,d,1.0,10.99,0.0,1,other,1,0,2017,0.0,15.5,147.54,d,784,17102,7675217
2856,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,147.54,d,668,14638,2399548
2857,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.25,11.5,147.54,d,95,18707,6663394
2858,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.5,147.54,d,732,11589,8414240
2859,1,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,22.0,147.54,d,647,11589,8414240
2860,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,26.0,147.54,d,161,11589,8414240
2861,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,20.5,147.54,d,127,11589,8414240
2862,1,s,1.0,10.99,0.0,1,gc,1,0,2017,0.75,15.5,147.54,d,923,11589,8414240
2863,0,f,1.0,30.99,0.0,0,hc,0,1,2017,0.0,21.0,147.54,d,780,17102,7675217
2864,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.0,17.0,147.54,d,800,15882,1319291
2865,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,27.5,147.54,d,325,11310,1067710
2866,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,23.0,147.54,d,115,17102,7675217
2867,0,e,1.0,10.99,0.0,1,hc,1,1,2017,0.25,20.0,147.54,d,779,11589,8414240
2868,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.25,20.5,147.54,d,49,17102,7675217
2869,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.25,14.0,147.54,d,3,11589,8414240
2870,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.0,147.54,d,601,18707,6663394
2871,1,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,17.0,147.54,d,31,11589,8414240
2872,1,a,1.0,10.99,0.0,1,oe,1,0,2017,0.0,15.0,147.54,d,201,13148,5003769
2873,1,f,0.0,10.99,0.0,0,hc,1,1,2017,2.5,19.5,147.54,d,379,14584,581078
2874,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,147.54,d,400,14638,2399548
2875,1,a,1.0,10.99,0.0,1,hc,1,1,2017,0.25,22.0,147.54,d,800,11589,8414240
2876,0,e,0.0,10.99,0.0,0,hc,1,1,2017,2.5,17.5,147.54,d,416,17102,7675217
2877,1,f,1.0,10.99,0.0,1,gc,1,1,2017,1.0,15.0,147.54,d,475,18707,6663394
2878,0,e,1.0,10.99,0.0,0,ye,1,1,2017,1.25,29.0,147.54,d,604,12401,2032863
2879,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,25.0,147.54,d,850,11589,8414240
2880,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,18.5,147.54,d,531,13148,5003769
2881,0,f,1.0,10.99,0.0,1,oc,1,0,2017,0.0,16.0,147.54,d,158,17102,7675217
2882,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.0,147.54,d,774,14903,1022800
2883,0,gb,1.0,2.99,0.0,1,gc,1,1,2017,0.0,18.0,147.54,d,652,15882,1319291
2884,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.25,17.0,147.54,d,327,11818,1493898
2885,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,147.54,d,127,18707,6663394
2886,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,19.5,147.54,d,95,18707,6663394
2887,0,e,1.0,10.99,0.0,1,gc,1,1,2017,3.5,11.0,147.54,d,111,17102,7675217
2888,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,12.5,147.54,d,581,17102,7675217
2889,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,23.0,147.54,d,788,14903,1022800
2890,0,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,14.5,147.54,d,113,17102,7675217
2891,0,s,1.0,10.99,0.0,1,other,1,1,2017,0.0,11.5,147.54,d,781,13148,5003769
2892,1,d,0.0,20.99,0.0,0,hc,0,0,2017,0.0,15.5,147.54,d,515,18707,6663394
2893,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,11.5,147.54,d,142,11589,8414240
